gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality
5013	PIM2	4.69120837054996	2	0.000255	12	427.426299	6e-06	0	0	5.3e-05	1099.182401	1599.957179
5014	PIN1	3.48513461783846	19	0.002425	28.526316	43220.48991	0.001202	0.023392	4	0.000292	90005.083185	2210.848413
5015	PIN4	4.06265152481817	3	0.000383	27.666667	1701.845726	9.2e-05	0	0	5.9e-05	3776.428051	1864.290476
5016	PINX1	3.93568967717239	10	0.001276	12.5	10246.509502	0.002427	0	0	0.000167	22462.17513	1933.699603
5017	PIP4K2A	4.1365318361618	3	0.000383	38.333333	364.666817	3.8e-05	0.333333	1	5.9e-05	775.503092	1832.265476
5018	PIP4K2B	4.44621666454	2	0.000255	27.5	7537	1.1e-05	0	0	8.6e-05	15074	1693.796068
5019	PIP4K2C	5.40793671047595	1	0.000128	2	0	0	0	0	5.6e-05	0	1374.54614
5020	PIP5K1A	4.21653694015567	4	0.00051	33.25	3100.530935	2.7e-05	0.166667	1	6.9e-05	7196.04786	1799.90873
5021	PIP5K1B	4.42248309302029	1	0.000128	41	0	1.3e-05	0	0	3.2e-05	0	1705.117063
5022	PIP5K1C	4.4011739185913	2	0.000255	22.5	2991.111092	1.4e-05	0	0	6.3e-05	7844.580948	1714.381349
5023	PIPOX	5.3168304198035	1	0.000128	3	0	0	0	0	4.3e-05	0	1398.270707
5024	PIR	4.3058568329718	2	0.000255	24	321.497366	2e-05	0	0	4.7e-05	744.837523	1753.51829
5025	PISD	6.01760877886946	1	0.000128	2	0	0	0	0	5.4e-05	0	1231.533045
5026	PITHD1	4.50197779762664	2	0.000255	17	144.771013	9.8e-05	0	0	4.3e-05	369.57688	1676.277417
5027	PITPNA	5.87775934668878	1	0.000128	2	0	1e-06	0	0	5.5e-05	0	1261.977886
5028	PITPNB	4.01965037641955	1	0.000128	148	0	0.000253	0	0	3.3e-05	0	1894.503968
5029	PITX1	5.50491259410489	2	0.000255	2.5	1692.440348	0	0	0	7.6e-05	4512.232714	1350.856421
5030	PITX2	4.22814852622177	2	0.000255	37	530.588756	3.9e-05	0	0	5.2e-05	1510.444646	1792.392893
5031	PIWIL1	5.13742503508996	2	0.000255	4	15072	5e-06	0	0	8.9e-05	30144	1451.981421
5032	PIWIL2	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5033	PIWIL3	5.13793543447748	1	0.000128	6	0	5e-06	0	0	4e-05	0	1451.064755
5034	PIWIL4	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5035	PJA1	3.69516396580324	16	0.002042	40	13338.057812	0.004227	0.1	12	0.000196	26221.015914	2085.138095
5036	PJA2	3.68227638126834	18	0.002297	44.722222	2668.520209	0.004452	0.130719	20	0.000209	4363.714794	2093.089286
5037	PKD1	3.63978563225724	8	0.001021	44.125	15456.766475	0.000459	0.178571	5	0.000138	31206.814286	2106.449603
5038	PKD2	4.30241163710604	5	0.000638	6.4	8367.620786	1.6e-05	0	0	0.000119	17399.894883	1753.119877
5039	PKD2L1	5.42146229424525	1	0.000128	7	0	1e-06	0	0	3.9e-05	0	1371.003644
5040	PKIA	4.81179022585173	1	0.000128	15	0	1.5e-05	0	0	3.1e-05	0	1555.487374
5041	PKIB	4.73612351665178	1	0.000128	13	0	9e-06	0	0	3.2e-05	0	1586.46075
5042	PKIG	4.19063417123899	3	0.000383	23.666667	5167.696295	0.000134	0	0	6.7e-05	10102.123039	1805.105952
5043	PKLR	3.89294372846753	5	0.000638	23.2	638.214821	0.000133	0.2	2	8.5e-05	1462.189058	1950.49127
5044	PKM	3.52379737144315	11	0.001404	50	45070.596179	0.002602	0.018182	1	0.00019	92278.929957	2181.205556
5045	PKN1	3.51831057802731	25	0.00319	20.12	83707.763107	0.000527	0.033333	10	0.000423	171979.73435	2188.807937
5046	PKN2	4.15082301901238	5	0.000638	14.4	1940.544051	7.2e-05	0	0	9.9e-05	5034.957905	1822.944048
5047	PKN3	5.20939134873038	2	0.000255	5	34.632705	1e-06	0	0	6.5e-05	122.354521	1429.745707
5048	PKNOX1	4.55518693377568	3	0.000383	9.666667	427.024671	5.8e-05	0	0	6.9e-05	1069.007084	1653.483802
5049	PKNOX2	4.750797499043	2	0.000255	4.5	64.518706	7e-06	0	0	5.6e-05	197.746325	1577.227056
5050	PKP1	4.56386372336353	2	0.000255	8	1014.892624	1e-05	0	0	6.2e-05	2811.822516	1645.657179
5051	PKP2	4.03700395559525	5	0.000638	17.4	15548.082215	3.6e-05	0	0	0.000123	31572.370136	1874.230159
5052	PKP3	4.45770065075922	5	0.000638	11.4	22312.581881	1.3e-05	0.1	1	0.000155	44010.075779	1693.23575
5053	PKP4	4.03317596018885	6	0.000766	14.5	2180.517379	5.2e-05	0.066667	1	0.000105	5099.41998	1877.940079
5054	PLA2G10	6.35676917187699	1	0.000128	2	0	0	0	0	6.9e-05	0	1160.72833
5055	PLA2G15	4.39760112287865	2	0.000255	18	330.006816	8.6e-05	0	0	4.4e-05	759.082234	1719.132973
5056	PLA2G16	4.0418527497767	3	0.000383	40.333333	4793.965775	4.8e-05	0	0	6.8e-05	11239.519811	1877.760714
5057	PLA2G1B	5.39530432563481	1	0.000128	3	0	0	0	0	5.7e-05	0	1376.490512
5058	PLA2G2A	4.43358427969886	3	0.000383	6	22607	2.5e-05	0	0	0.000134	45214	1695.7171
5059	PLA2G4A	3.97958402449917	5	0.000638	26.8	10454.877494	0.00011	0	0	0.000109	21289.303192	1908.006746
5060	PLA2G5	4.94130407043512	1	0.000128	5	0	2e-06	0	0	3.8e-05	0	1510.351263
5061	PLA2R1	5.39504912594105	2	0.000255	2	7537	0	0	0	0.000116	15074	1377.157179
5062	PLAA	4.39351792777849	3	0.000383	16.333333	23.226582	9.5e-05	0.333333	1	5.6e-05	51.252144	1716.829798
5063	PLAT	4.21513334183999	11	0.001404	11.545455	11552.054502	4.3e-05	0.090909	5	0.000218	24628.079279	1801.539683
5064	PLAU	4.34145719025137	17	0.002169	10.176471	17143.852647	1.3e-05	0.110294	15	0.000328	35728.198584	1754.257179
5065	PLAUR	3.81319382416741	11	0.001404	29.363636	29623.110631	0.000178	0.090909	5	2e-04	59337.413764	2009.264322
5066	PLCB1	3.9420696695164	9	0.001149	22.666667	11371.162348	7.1e-05	0.055556	2	0.000137	25197.219316	1933.947619
5067	PLCB2	4.24103611075667	10	0.001276	24.7	17361.063851	2.2e-05	0.044444	2	0.000175	34890.342956	1797.030556
5068	PLCB3	4.46497384203139	6	0.000766	29.666667	346.999199	1.1e-05	0.066667	1	9e-05	798.749115	1699.821032
5069	PLCB4	4.33724639530433	6	0.000766	35.833333	660.640965	2.5e-05	0.066667	1	8.8e-05	1461.547194	1754.732937
5070	PLCD3	4.92241929309685	1	0.000128	19	0	2e-06	0	0	3.7e-05	0	1521.729437
5071	PLCD4	4.93084088299094	1	0.000128	3	0	3e-06	0	0	4.3e-05	0	1514.540512
5072	PLCG1	3.18374377950746	78	0.009954	23.474359	352852.506068	0.003957	0.038295	115	0.001155	694515.608658	2458.329365
5073	PLCG2	3.64144443026668	15	0.001914	38.8	3657.334102	0.000433	0.180952	19	0.000205	7710.258122	2115.023413
5074	PLCL2	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5075	PLD1	4.04019395176726	4	0.00051	22.25	1570.239417	0.000146	0	0	7.6e-05	3806.951576	1872.894048
5076	PLD2	3.63978563225724	9	0.001149	52	12863.053739	0.00029	0.166667	6	0.000137	24985.271982	2108.913889
5077	PLEC	3.93186168176598	7	0.000893	23.714286	4542.020872	0.000158	0.142857	3	0.000123	10278.298405	1938.685714
5078	PLEK	4.43447747862703	1	0.000128	41	0	1.4e-05	0	0	3.4e-05	0	1698.592496
5079	PLEKHA4	4.64578282506061	1	0.000128	31	0	9e-06	0	0	3.2e-05	0	1623.191703
5080	PLEKHA8	4.62664284802858	1	0.000128	57	0	8e-06	0	0	3.2e-05	0	1627.507179
5081	PLEKHB1	4.24881970141636	2	0.000255	33.5	1585.142236	2.3e-05	0	0	5.5e-05	3877.050464	1777.905556
5082	PLEKHB2	4.83756539492153	1	0.000128	34	0	1.7e-05	0	0	2.6e-05	0	1552.059199
5083	PLEKHF2	3.99974480030624	11	0.001404	11	30899.976751	0.000184	0	0	0.000234	67381.12565	1901.224603
5084	PLEKHG2	4.26170728595126	2	0.000255	50.5	78.153529	2.8e-05	0	0	4.8e-05	109.73998	1772.965512
5085	PLEKHM1	4.31376802347837	2	0.000255	18.5	38.108764	7.7e-05	0	0	4.3e-05	97.240383	1750.602381
5086	PLEKHM2	5.02003317596019	1	0.000128	6	0	1e-06	0	0	4e-05	0	1486.824675
5087	PLEKHO1	4.03981115222662	4	0.00051	33.25	1998.227753	0.000176	0.166667	1	7.4e-05	4577.671012	1884.810714
5088	PLG	3.85530177363787	26	0.003318	9.076923	115920.647598	0.000102	0.015385	5	0.000525	238066.78507	1986.978175
5089	PLGRKT	4.66007400791119	1	0.000128	24	0	5e-06	0	0	3.6e-05	0	1612.972258
5090	PLIN2	4.62664284802858	1	0.000128	57	0	8e-06	0	0	3.2e-05	0	1627.507179
5091	PLK1	3.34018119178257	94	0.011996	27.62766	207791.365005	0.008054	0.119195	521	0.000983	384772.397524	2358.953175
5092	PLK2	5.94385606737272	1	0.000128	5	0	0	0	0	5.8e-05	0	1249.9136
5093	PLK3	3.92420569095317	4	0.00051	32.25	2899.899851	0.000105	0	0	7.5e-05	6628.774892	1936.871429
5094	PLK4	3.76661988005614	21	0.00268	22.714286	20014.681781	0.000496	0.233333	49	0.000294	41712.648775	2041.465079
5095	PLN	5.15286461656246	3	0.000383	1.666667	7570.64455	1e-06	0	0	0.000128	15221.808268	1445.358802
5096	PLP2	3.89460252647697	3	0.000383	61.666667	6013.682377	0.000284	0	0	5.8e-05	12336.233784	1958.977381
5097	PLPP2	4.44647186423376	1	0.000128	29	0	1.3e-05	0	0	3.3e-05	0	1693.534524
5098	PLPP3	4.37335715197142	2	0.000255	17.5	300.692269	1.5e-05	0	0	4.8e-05	743.041443	1724.369481
5099	PLPPR3	4.41023350771979	2	0.000255	23.5	7537	1.8e-05	0	0	7.9e-05	15074	1709.744877
5100	PLPPR4	4.32282761260686	3	0.000383	14.666667	652.674757	1.5e-05	0	0	6.6e-05	1376.832815	1741.022655
5101	PLRG1	3.62753604695674	44	0.005615	45.863636	4753.155656	0.008413	0.324524	307	0.000321	7733.568142	2144.01627
5102	PLS3	4.0972310833227	1	0.000128	110	0	0.000513	0	0	3.1e-05	0	1856.104762
5103	PLSCR1	3.695419165497	35	0.004467	8.828571	159773.351494	0.000241	0.008403	5	0.000803	332778.074826	2082.581746
5104	PLSCR3	4.10386627536047	2	0.000255	42.5	1551.135761	2.6e-05	0	0	5.1e-05	3763.748417	1844.130952
5105	PLSCR4	4.1422738292714	5	0.000638	23.4	9719.472519	3.9e-05	0.2	2	0.000107	22056.406964	1829.728571
5106	PLTP	4.8042618348858	1	0.000128	6	0	2e-06	0	0	3.7e-05	0	1553.036183
5107	PLXNA1	3.66249840500191	19	0.002425	18.157895	64836.625056	0.000345	0.011696	2	0.000343	135677.061348	2095.897619
5108	PLXNA2	4.584662498405	3	0.000383	12.666667	1529.183819	2.8e-05	0	0	6.1e-05	3863.343054	1643.39246
5109	PLXNA3	3.91973969631236	6	0.000766	25.833333	6272.984923	0.000226	0.066667	1	0.000109	12675.177115	1940.466667
5110	PLXNA4	5.54829654204415	1	0.000128	4	0	0	0	0	4.2e-05	0	1338.910823
5111	PLXNB1	3.97652162817405	10	0.001276	13.7	13569.108299	4.4e-05	0.044444	2	0.000177	29194.837997	1913.675397
5112	PLXNB2	4.40423631491642	1	0.000128	18	0	1.2e-05	0	0	3.2e-05	0	1708.601227
5113	PLXNB3	4.36072476713028	3	0.000383	10.333333	1708.034922	2.5e-05	0	0	6.6e-05	3529.553909	1729.661941
5114	PLXNC1	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5115	PLXND1	5.10807707030752	2	0.000255	7.5	181.147569	1e-06	0	0	6.1e-05	523.950405	1461.940945
5116	PMAIP1	4.01212198545362	7	0.000893	15.285714	3286.09607	0.000112	0.190476	4	0.000128	7508.89165	1889.978571
5117	PMCH	6.67232359321169	1	0.000128	2	0	0	0	0	6.2e-05	0	1105.539369
5118	PMEPA1	4.64348602781677	1	0.000128	23	0	5.7e-05	0	0	3.4e-05	0	1617.048846
5119	PMF1	4.04682914380503	8	0.001021	26.5	8050.083072	0.000352	0.142857	4	0.000126	17482.03075	1887.989286
5120	PML	3.66288120454255	23	0.002935	18.608696	39053.374009	0.000877	0.01581	4	0.000338	82857.450757	2104.061508
5121	PMP22	6.20441495470205	1	0.000128	11	0	0	0	0	5.7e-05	0	1194.724614
5122	PMPCB	5.77925226489728	1	0.000128	4	0	0	0	0	4.7e-05	0	1283.246104
5123	PMVK	4.8345029985964	1	0.000128	4	0	3.2e-05	0	0	3.7e-05	0	1548.563167
5124	PNISR	4.75590149291821	1	0.000128	9	0	1e-05	0	0	3.4e-05	0	1574.152417
5125	PNKP	3.84560418527498	9	0.001149	22.111111	6817.381501	0.000209	0.027778	1	0.000141	16016.170861	1982.466667
5126	PNLIP	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5127	PNMA1	3.99897920122496	7	0.000893	15.571429	10334.569916	7.2e-05	0	0	0.000133	22050.215397	1900.09881
5128	PNMA2	3.74811790225852	3	0.000383	85.333333	8066.263854	0.001042	0	0	6.9e-05	17204.075181	2035.596032
5129	PNN	3.79418144698226	9	0.001149	31.444444	18567.595296	0.000518	0.027778	1	0.000152	38968.44844	2014.548413
5130	PNO1	3.78167666198801	28	0.003573	47.821429	12232.00888	0.04615	0.420635	159	0.000234	24626.119721	2035.722222
5131	PNOC	5.25890008931989	1	0.000128	12	0	1e-06	0	0	3.2e-05	0	1424.561183
5132	PNP	3.93390327931606	5	0.000638	43.6	9857.32503	0.000352	0	0	0.000107	20316.822853	1944.079365
5133	PNPLA2	4.32091361490366	3	0.000383	19	1854.843424	2e-05	0	0	6.5e-05	4217.277689	1745.705195
5134	PNPT1	5.05001913997703	3	0.000383	10.666667	0.666667	7e-06	0.666667	2	6.4e-05	1.333333	1484.086183
5135	PNRC1	3.62664284802858	3	0.000383	105.333333	647.669349	0.001087	0	0	5.5e-05	1178.841212	2108.144841
5136	PNRC2	4.01403598315682	3	0.000383	32.666667	3539.305017	6.1e-05	0	0	6.5e-05	7080.724188	1890.641667
5137	PODXL	4.57534770958275	2	0.000255	9.5	905.704048	2.2e-05	0	0	5.7e-05	2047.330119	1640.882179
5138	PODXL2	4.59601888477734	1	0.000128	12	0	2.1e-05	0	0	3.7e-05	0	1631.001227
5139	POFUT1	4.30011483986219	3	0.000383	17.666667	0	7.8e-05	1	3	6.5e-05	0	1754.462338
5140	POLA1	3.65497001403598	23	0.002935	42.043478	5309.892834	0.001523	0.426877	108	0.000233	10479.379946	2117.404365
5141	POLA2	3.68635957636851	23	0.002935	33.869565	20322.279294	0.001271	0.359684	91	0.00025	41145.842297	2093.503175
5142	POLB	4.024499170601	3	0.000383	36.666667	2175.178202	0.000139	0	0	5.8e-05	5029.182739	1883.994048
5143	POLD1	3.21411254306495	68	0.008678	31.705882	184579.708101	0.005321	0.097015	221	0.00075	355059.666067	2441.715079
5144	POLD2	3.73637871634554	25	0.00319	34.28	3798.025968	0.001605	0.403333	121	0.000251	8609.416188	2070.74127
5145	POLD3	3.89728212326145	16	0.002042	35.125	168.637812	0.00101	0.716667	86	0.000161	366.69614	1967.454365
5146	POLD4	4.02271277274467	4	0.00051	43.25	85.793607	0.000287	0.666667	4	6e-05	420.750193	1892.398413
5147	POLDIP2	4.13602143677428	4	0.00051	32.25	622.21184	0.00019	0.166667	1	6.8e-05	1415.304448	1841.419481
5148	POLDIP3	3.91718769937476	20	0.002552	30.35	2972.390341	0.003536	0.184211	35	0.000173	5960.436953	1962.282143
5149	POLE	3.40028071966314	41	0.005232	38.268293	44150.144725	0.005666	0.168293	138	0.000414	84330.335504	2299.896032
5150	POLE2	3.95636085236698	12	0.001531	23.583333	1297.488798	0.000341	0.393939	26	0.000134	3042.747417	1930.56627
5151	POLE3	3.83909659308409	14	0.001787	21.071429	5596.042013	0.000429	0.131868	12	0.000181	13205.424436	1998.240476
5152	POLE4	3.99604440474671	4	0.00051	35	179.346863	0.000212	0.5	3	6.1e-05	413.871309	1905.164286
5153	POLG2	4.47747862702565	3	0.000383	11.666667	346.790405	3.1e-05	0	0	7e-05	1136.06704	1681.552453
5154	POLH	3.7920122495853	2	0.000255	139.5	27.025686	0.00319	0	0	3.8e-05	34.804657	2017.045238
5155	POLI	3.6928671685594	8	0.001021	51.875	4315.940482	0.003514	0.285714	8	0.000111	8995.677869	2083.738095
5156	POLK	3.93505167793799	6	0.000766	37.333333	1154.753063	0.000427	0.133333	2	8.4e-05	2839.229686	1942.410714
5157	POLL	4.33941559270129	2	0.000255	21.5	64.113867	5.7e-05	0	0	4.2e-05	186.079049	1738.367857
5158	POLM	4.29871124154651	3	0.000383	20.666667	0	6.6e-05	1	3	5.3e-05	0	1758.486905
5159	POLN	4.71596274084471	1	0.000128	19	0	7e-06	0	0	3.1e-05	0	1589.959957
5160	POLQ	4.09238228914125	4	0.00051	37	11.815762	0.000296	0.666667	4	5.6e-05	26.121864	1861.921429
5161	POLR1A	3.5299221640934	29	0.003701	32.103448	35676.309131	0.001373	0.130542	53	0.000321	67652.636513	2199.031746
5162	POLR1B	3.60061247926502	13	0.001659	34.153846	19394.00189	0.001432	0.038462	3	0.000168	42779.488779	2136.509127
5163	POLR1C	3.83220620135256	26	0.003318	21.538462	12826.448181	0.000907	0.221538	72	0.000285	25917.751864	2015.384524
5164	POLR1D	4.03713155544213	13	0.001659	21	2902.007952	0.000425	0.358974	28	0.000155	6610.393208	1898.170238
5165	POLR1E	4.05971672833993	10	0.001276	21.8	8819.313737	0.000452	0.244444	11	0.000136	18195.330548	1883.110714
5166	POLR2A	3.19152737016716	110	0.014038	32.636364	317951.152651	0.012081	0.070559	423	0.001095	585104.797331	2489.231746
5167	POLR2C	3.51741737909914	53	0.006764	41.358491	38630.47139	0.006609	0.213353	294	0.000448	76985.311471	2221.956746
5168	POLR2D	3.46114584662498	59	0.007529	48.389831	30537.308445	0.009196	0.27294	467	0.000475	53909.615449	2264.71746
5169	POLR2E	3.3212964144443	79	0.010082	41.278481	132239.819832	0.01206	0.172671	532	0.000681	246638.038012	2371.106746
5170	POLR2F	3.73905831313002	25	0.00319	34.2	19318.257603	0.002519	0.19	57	0.000238	38211.597006	2071.386508
5171	POLR2G	3.54370294755646	49	0.006253	44.102041	24881.898173	0.007465	0.278061	327	0.000403	48223.565492	2204.411508
5172	POLR2H	3.73803751435498	24	0.003063	35.75	14675.643887	0.002392	0.152174	42	0.000229	30046.300655	2066.297222
5173	POLR2I	3.42937348475182	58	0.007402	44.362069	44656.045746	0.014438	0.205082	339	0.000488	81213.760296	2288.336508
5174	POLR2J	3.71379354344775	21	0.00268	38.285714	5688.949073	0.002059	0.157143	33	0.000201	12079.036612	2080.026984
5175	POLR2K	3.56258772489473	43	0.005487	42	23329.87515	0.00861	0.27021	244	0.000368	46660.736096	2189.515079
5176	POLR2M	4.23286972055634	9	0.001149	6.555556	32852.15433	3.1e-05	0	0	0.000251	66942.276228	1785.774242
5177	POLR3A	4.04287354855174	10	0.001276	27.9	398.186052	4e-04	0.577778	26	0.000119	1073.846808	1894.130952
5178	POLR3B	4.38675513589384	8	0.001021	15.625	435.907561	0.000248	0.321429	9	0.000105	1755.093093	1732.974639
5179	POLR3C	4.83360979966824	5	0.000638	9.2	238.580125	1.9e-05	0.6	6	8.2e-05	905.623496	1558.448052
5180	POLR3D	4.21334694398367	7	0.000893	19.571429	1131.275085	0.000275	0.333333	7	9.5e-05	3255.865448	1807.39881
5181	POLR3E	4.77670026795968	4	0.00051	15	3.482714	3.9e-05	0.666667	4	6.1e-05	8.140361	1579.168723
5182	POLR3F	3.87916294500447	19	0.002425	22.526316	19437.171987	0.000657	0.210526	36	0.000238	40341.764892	1985.160714
5183	POLR3GL	4.17621538854153	6	0.000766	27.666667	234.221844	0.000428	0.4	6	8e-05	689.595965	1823.289286
5184	POLR3H	4.49929820084216	4	0.00051	16	45.15899	7.5e-05	0.5	3	5.9e-05	134.392851	1680.840945
5185	POLR3K	4.04721194334567	10	0.001276	24.1	1784.416893	0.000488	0.511111	23	0.000121	4197.580244	1888.108333
5186	POLRMT	5.85632257241291	2	0.000255	2.5	4.058286	0	0	0	8.2e-05	31.079448	1267.866342
5187	POMC	4.6941431670282	1	0.000128	14	0	2.4e-05	0	0	3.9e-05	0	1595.638131
5188	POMK	5.02922036493556	1	0.000128	10	0	5e-06	0	0	3.7e-05	0	1485.24329
5189	POMP	4.37310195227766	3	0.000383	39.333333	0	7.9e-05	1	3	4.1e-05	0	1731.732576
5190	POMT1	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5191	POMT2	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1
5192	PON1	4.43894347326783	3	0.000383	30.333333	311.617819	7e-06	0.666667	2	7.9e-05	601.69214	1700.696068
5193	POP1	4.32869720556335	2	0.000255	18.5	300.983111	0.000796	0	0	4.1e-05	853.013069	1742.044084
5194	POP4	5.28556845731785	3	0.000383	4.666667	0.833333	4.8e-05	0.333333	1	6.7e-05	1.666667	1409.537771
5195	POP5	4.32448641061631	5	0.000638	9.6	2849.778812	0.000829	0.3	3	9.2e-05	5961.045252	1745.51075
5196	POP7	4.32869720556335	3	0.000383	13.666667	0.333333	0.000806	0.666667	2	5.9e-05	0.666667	1742.46075
5197	POR	5.54587214495343	8	0.001021	1.875	38814.975576	0	0.035714	1	0.000391	78482.45517	1345.048882
5198	POT1	4.67678958785249	3	0.000383	6.666667	14.133759	4e-06	0.666667	2	6.7e-05	47.997259	1602.826659
5199	POU1F1	4.54434094679086	3	0.000383	7.666667	9219.708945	8e-06	0	0	7.8e-05	19545.786394	1655.433766
5200	POU2AF1	4.00612479265025	7	0.000893	16.714286	9628.609407	8.5e-05	0.047619	1	0.000125	20024.781158	1896.079762
5201	POU2F1	3.46676023988771	22	0.002808	34.818182	45727.984384	0.000983	0.103896	24	0.000318	91522.572986	2231.206746
5202	POU2F2	3.78907745310706	6	0.000766	46.666667	2230.812727	0.000184	0.266667	4	9.1e-05	4681.517064	2017.028175
5203	POU3F2	4.24626770447875	2	0.000255	30	29.09862	0.000134	0	0	3.8e-05	57.970295	1785.695238
5204	PPA1	4.46191144570627	1	0.000128	48	0	1.3e-05	0	0	3.4e-05	0	1692.846465
5205	PPARA	3.6561184126579	17	0.002169	23.058824	39080.383998	0.000337	0.080882	11	0.000288	77790.086188	2099.684127
5206	PPARD	3.74007911190507	9	0.001149	30.777778	5562.563075	0.000178	0.083333	3	0.000138	12357.20585	2043.348413
5207	PPARG	3.61847645782825	19	0.002425	28.842105	20915.379002	0.000437	0.052632	9	0.000282	41848.697927	2134.222222
5208	PPARGC1A	3.70065075921909	19	0.002425	21.368421	25016.994843	0.000279	0.064327	11	0.00029	51806.124897	2075.930556
5209	PPBP	4.0424907490111	11	0.001404	12.636364	13988.113459	4.1e-05	0.036364	2	0.000195	32494.376316	1881.260714
5210	PPCDC	5.23159372208753	1	0.000128	10	0	4e-06	0	0	3.2e-05	0	1426.524278
5211	PPFIA1	3.972310833227	5	0.000638	26	3158.963702	0.000128	0.1	1	9.1e-05	7382.58988	1912.022619
5212	PPFIA2	5.02347837182595	1	0.000128	9	0	1e-06	0	0	4.2e-05	0	1484.075866
5213	PPFIA4	3.84904938114074	6	0.000766	30.166667	26459.377381	0.000146	0.066667	1	0.000121	54084.075483	1978.251984
5214	PPFIBP1	3.97448003062396	2	0.000255	83.5	111.643568	0.000155	0	0	4.6e-05	145.901923	1913.105556
5215	PPIA	3.64999362000766	8	0.001021	48.375	12406.609067	0.001147	0.071429	2	0.000128	25038.617709	2101.287698
5216	PPIC	4.44647186423376	1	0.000128	54	0	1.1e-05	0	0	3.8e-05	0	1693.129401
5217	PPID	3.81344902386117	6	0.000766	32	6264.500427	0.000189	0	0	0.000106	14084.21723	2001.72619
5218	PPIE	3.44545106545872	57	0.007274	54.561404	15983.573501	0.015393	0.430451	687	0.000409	28661.393226	2266.490079
5219	PPIF	4.85925736889116	1	0.000128	8	0	2e-06	0	0	3.7e-05	0	1538.593687
5220	PPIG	5.12721704733954	1	0.000128	5	0	4e-06	0	0	3.7e-05	0	1454.501227
5221	PPIH	3.62472885032538	48	0.006126	51.583333	10062.90607	0.008488	0.484043	546	0.00035	19186.651149	2140.211508
5222	PPIL1	3.58874569350517	59	0.007529	52	4152.638603	0.013301	0.464056	794	0.00041	5994.825428	2174.389286
5223	PPIL2	5.56756411892306	1	0.000128	5	0	0	0	0	4.2e-05	0	1333.46039
5224	PPL	4.13436263876483	2	0.000255	40.5	1050.199052	0.000115	0	0	4.9e-05	2570.725544	1829.015079
5225	PPM1A	3.74224830930203	7	0.000893	34.285714	10607.225027	0.000118	0	0	0.000123	23143.149768	2038.99881
5226	PPM1B	3.80655863212964	6	0.000766	28.333333	1554.90807	0.000699	0	0	9.2e-05	3530.039691	2001.975
5227	PPM1F	4.11509506188593	3	0.000383	22.333333	7537	3.6e-05	0.333333	1	8.3e-05	15074	1835.517857
5228	PPM1J	4.25966568840117	1	0.000128	55	0	4.4e-05	0	0	3.2e-05	0	1775.695635
5229	PPME1	4.27536046956744	1	0.000128	53	0	3.4e-05	0	0	3.1e-05	0	1766.761905
5230	PPP1CB	3.83182340181192	7	0.000893	29	3137.040322	0.000135	0.047619	1	0.00011	7083.991945	1993.765079
5231	PPP1CC	3.34158479009825	40	0.005105	32.675	101349.850423	0.003177	0.053846	42	0.000476	198765.252772	2336.213889
5232	PPP1R12A	3.56399132321041	6	0.000766	84.833333	4669.572201	0.001319	0.133333	2	9.8e-05	8992.572592	2157.490079
5233	PPP1R12B	4.16587980094424	3	0.000383	21.666667	764.642013	6.6e-05	0	0	6e-05	1903.771423	1815.027381
5234	PPP1R12C	4.14240142911829	4	0.00051	14.25	1409.04812	9.1e-05	0	0	7.6e-05	3305.568851	1829.367857
5235	PPP1R13L	3.8757177491387	2	0.000255	77	0	0.000403	1	1	4.2e-05	0	1967.677381
